ⲟⲛⲛⲟⲫⲣⲓⲟⲥ	ⲟⲛⲛⲟⲫⲣⲓⲟⲥ	person	Onuphrius	1
ⲟⲛⲟⲣⲓⲟⲥ	ⲟⲛⲟⲣⲓⲟⲥ	person	Honorius (emperor)	2
ⲟⲣⲫⲁ	ⲟⲣⲫⲁ	person	Orpah	2
ⲟⲩ ϯⲙⲉ ϫⲉ ⲧⲁϩⲣⲟⲩϫ	ⲧⲁϩⲣⲟⲩϫ	place	Dairut	1
ⲟⲩ ⲓⲟⲩⲇⲁⲓ	ⲓⲟⲩⲇⲁⲓ	person	Jews	1
ⲟⲩ ⲡⲟⲗⲓⲥ ⲛⲧⲉ ⲕⲏⲙⲉ ϫⲉ ⲡⲙϫⲉ	ⲡⲙϫⲉ	place	Oxyrhynchus	1
ⲟⲩⲉⲉⲓⲉⲛⲓⲛ	ⲟⲩⲉⲉⲓⲉⲛⲓⲛ	person	Greeks	1
ⲡ  ϩⲁⲅⲓⲟⲥ ⲙⲉⲣⲕⲟⲩⲣⲓⲟⲥ ⲡⲉ ⲥⲧⲣⲁⲧⲏⲗⲁⲧⲏⲥ	ⲙⲉⲣⲕⲟⲩⲣⲓⲟⲥ	person	Saint Mercurius	1
ⲡ ϣⲏⲣⲉ ϣⲏⲙ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ϣⲏⲣⲉ ⲛ ⲛⲁⲁⲥⲥⲱⲛ	ⲛⲁⲁⲥⲥⲱⲛ	person	Nahshon	1
ⲡ ϣⲏⲣⲉ ⲛ ⲟⲩⲱⲧ ⲛⲧⲉ ⲡⲉϥ ⲉⲓⲱⲧ ⲡⲁ ϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ϣⲏⲣⲉ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲁⲓ ⲛⲧ ⲁ ϥ ⲧⲥⲁⲃⲟ ⲛ ϩⲓⲧⲙ ⲡⲉϥ ⲡⲛⲉⲩⲙⲁ ⲉⲧ ⲟⲩⲁⲁⲃ	ⲭⲣⲓⲥⲧⲟⲥ	person	Jesus	1
ⲡ ϣⲟⲉⲓϫ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲁⲡⲁ ⲡϣⲟⲓ ⲛ ⲧⲉⲓ ⲉⲣⲏⲙⲓⲁ	ⲡϣⲟⲓ	person	Pishoy	1
ⲡ ϣⲟⲙⲛⲧ ⲛ ϩⲁⲅⲓⲟⲥ ⲁⲛⲁⲛⲓⲁ	ⲁⲛⲁⲛⲓⲁ	person	Shadrach, Meshach, and Abednego	1
ⲡ ϣⲟⲣⲡ ⲛ ⲣⲱⲙⲉ ⲁⲇⲁⲙ	ⲁⲇⲁⲙ	person	Adam	2
ⲡ ϩⲁⲅⲓⲟⲥ · ⲓⲱϩⲁⲛⲛⲏⲥ · ⲡ ⲉⲩⲁⲅⲅⲉⲗⲓⲥⲧⲏⲥ · ⲁⲩⲱ ⲡ ⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲡ ϩⲁⲅⲓⲟⲥ ⲁⲡⲁ ⲡⲁϩⲟⲙⲱ ⲡ ⲁⲣⲭⲏⲙⲁⲛⲧⲣⲓⲧⲏⲥ	ⲡⲁϩⲟⲙⲱ	person	Pachomius the Great	1
ⲡ ϩⲁⲅⲓⲟⲥ ⲓⲱϩⲁⲛⲛⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	1
ⲡ ϩⲁⲅⲓⲟⲥ ⲓⲱϩⲁⲛⲛⲏⲥ ⲡ ⲃⲁⲡⲧⲓⲥⲧⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	1
ⲡ ϩⲁⲅⲓⲟⲥ ⲡⲉⲧⲣⲟⲥ	ⲡⲉⲧⲣⲟⲥ	person	Saint Peter	1
ⲡ ϩⲓⲉⲣⲟⲥ ⲛ ⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲡⲁⲩⲗⲟⲥ ⲉⲧ ϫⲱ ⲙⲙⲟ ⲥ	ⲡⲁⲩⲗⲟⲥ	person	Paul the Apostle	1
ⲡ ϩⲓⲉⲣⲟⲯⲁⲗⲧⲏⲥ ⲇⲁⲩⲉⲓⲇ	ⲇⲁⲩⲉⲓⲇ	person	David	2
ⲡ ϩⲗⲗⲟ ⲁⲡⲁ ⲉⲥⲓⲇⲟⲣⲟⲥ ⲡⲉ ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ	ⲉⲥⲓⲇⲟⲣⲟⲥ	person	Isidore of Pelusium	1
ⲡ ϩⲩⲙⲛⲟⲇⲟⲥ ⲉⲧ ⲟⲩⲁⲁⲃ ⲇⲁⲩⲉⲓⲇ	ⲇⲁⲩⲉⲓⲇ	person	David	1
ⲡ ϫⲟⲉⲓⲥ ⲇⲉ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	13
ⲡ ϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	4
ⲡ ϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ · ⲛⲧⲟⲕ ⲉⲧ ⲥⲟⲟⲩⲛ ⲛ ⲧⲁ ⲡⲣⲟϩⲁⲓⲣⲉⲥⲓⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲡ ⲉⲧ ⲣϩⲱⲃ ⲉ ⲡⲉⲛ ⲟⲩϫⲁⲓ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲡ ⲣⲣⲟ ⲛ ⲛⲉ ⲣⲣⲱⲟⲩ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲡⲁⲓ ⲛⲧ ⲁ ⲩ ⲟⲩⲉⲛϩ ⲡⲉϥ ⲣⲁⲛ ⲉⲃⲟⲗ ϩⲓⲧⲙ ⲡ ⲉⲓⲱⲧ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ϫⲟⲉⲓⲥ ⲙ ⲡ ⲉⲟⲟⲩ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	8
ⲡ ϫⲟⲉⲓⲥ ⲡⲉ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ϫⲟⲉⲓⲥ ⲡⲉϥ ⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ϫⲟⲉⲓⲥ ⲥⲁⲃⲁⲱⲑ	ⲥⲁⲃⲁⲱⲑ	person	Heavenly host	1
ⲡ ⲁⲅⲓⲟⲥ ⲁⲑⲁⲛⲁⲥⲓⲟⲥ	ⲁⲑⲁⲛⲁⲥⲓⲟⲥ	person	Athanasius of Alexandria	1
ⲡ ⲁⲙⲁⲗⲉⲕ	ⲁⲙⲁⲗⲉⲕ	organization	Amalek	1
ⲡ ⲁⲙⲟⲣⲣⲁⲓⲟⲥ	ⲁⲙⲟⲣⲣⲁⲓⲟⲥ	organization	Amorites	1
ⲡ ⲁⲡⲟⲗⲗⲟⲛ · ⲡ ⲉⲧⲉ ⲟⲩⲛ ϭⲟⲙ ⲙⲙⲟ ϥ ⲧⲟⲩϫⲟ ⲕ	ⲁⲡⲟⲗⲗⲟⲛ	person	Apollo	1
ⲡ ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	person	Apollo	11
ⲡ ⲁⲡⲟⲗⲗⲱⲛ ⲡ ⲛⲟϭ ⲛ ⲛⲟⲩⲧⲉ · ⲡⲁⲓ ⲉⲧ ϯ ⲛⲁ ⲛ ⲙ ⲡⲉ ϫⲣⲟ ϩⲙ ⲡ ⲡⲟⲗⲉⲙⲟⲥ	ⲁⲡⲟⲗⲗⲱⲛ	person	Apollo	1
ⲡ ⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲓⲱϩⲁⲛⲛⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲡ ⲁⲣⲭⲁⲅⲅⲉⲗⲟⲥ ⲙⲓⲭⲁⲏⲗ	ⲙⲓⲭⲁⲏⲗ	person	Michael (archangel)	1
ⲡ ⲁⲣⲭⲓⲉⲡⲓⲥⲕⲟⲡⲟⲥ ⲁⲡⲁ ⲑⲉⲟⲫⲓⲗⲟⲥ	ⲑⲉⲟⲫⲓⲗⲟⲥ	person	Pope Theophilus of Alexandria	1
ⲡ ⲁⲧⲛⲟⲩⲧⲉ ⲛ ⲇⲓⲁⲃⲟⲗⲟⲥ	ⲇⲓⲁⲃⲟⲗⲟⲥ	person	Devil	1
ⲡ ⲃⲁⲡⲧⲓⲥⲧⲏⲥ ⲉⲧ ⲟⲩⲁⲁⲃ ⲓⲱϩⲁⲛⲛⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	1
ⲡ ⲃⲗⲗⲉ ⲃⲉⲗⲓⲁⲣ	ⲃⲉⲗⲓⲁⲣ	person	Belial	1
ⲡ ⲇⲁⲓⲙⲱⲛ ⲉⲧ ϩⲟⲟⲩ ⲡ ⲥⲁⲧⲁⲛⲁⲥ ⲡ ϣⲏⲣⲉ ⲙ ⲡ ⲧⲁⲕⲟ	ⲥⲁⲧⲁⲛⲁⲥ	person	Satan	1
ⲡ ⲇⲉⲩⲧⲉⲣⲟⲛⲟⲙⲓⲟⲛ	ⲇⲉⲩⲧⲉⲣⲟⲛⲟⲙⲓⲟⲛ	abstract	Book of Deuteronomy	1
ⲡ ⲇⲏⲙⲓⲟⲩⲣⲅⲟⲥ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ⲇⲓⲁⲃⲟⲗⲟⲥ	ⲇⲓⲁⲃⲟⲗⲟⲥ	person	Devil	98
ⲡ ⲇⲓⲁⲃⲟⲗⲟⲥ ⲉⲧ ⲙⲙⲁⲩ	ⲇⲓⲁⲃⲟⲗⲟⲥ	person	Devil	1
ⲡ ⲇⲓⲁⲃⲟⲗⲟⲥ ⲡ ⲉⲛⲧ ⲁ ϥ ⲛⲉϫ ⲧⲉϥ ⲙⲁⲧ ⲟⲩ ⲉⲣⲟ ⲓ	ⲇⲓⲁⲃⲟⲗⲟⲥ	person	Devil	1
ⲡ ⲇⲓⲕⲁⲓⲟⲥ ⲓⲱⲃ	ⲓⲱⲃ	person	Job (biblical figure)	1
ⲡ ⲉⲃⲟⲧ ⲉⲡⲏⲡ	ⲉⲡⲏⲡ	time	Epeiph	2
ⲡ ⲉⲃⲟⲧ ⲙϣⲓⲣ	ⲙϣⲓⲣ	time	Meshir	1
ⲡ ⲉⲃⲟⲧ ⲡⲁⲟⲡⲉ	ⲡⲁⲟⲡⲉ	time	Paopi	1
ⲡ ⲉⲃⲟⲧ ⲡⲁⲣⲙⲟⲩⲧⲉ	ⲡⲁⲣⲙⲟⲩⲧⲉ	time	Parmouti	1
ⲡ ⲉⲃⲟⲧ ⲡⲁⲱⲛⲉ	ⲡⲁⲱⲛⲉ	time	Pauni	1
ⲡ ⲉⲃⲟⲧ ⲫⲁⲣⲙⲟⲩⲧⲉ	ⲫⲁⲣⲙⲟⲩⲧⲉ	time	Parmouti	1
ⲡ ⲉⲕⲗⲏⲥⲓⲁⲥⲧⲏⲥ	ⲉⲕⲗⲏⲥⲓⲁⲥⲧⲏⲥ	person	Ecclesiastes	1
ⲡ ⲉⲛⲧ ⲁ ϥ ⲉⲓ ⲉ ⲡ ⲕⲟⲥⲙⲟⲥ ⲉ ⲛⲁϩⲙ ⲟⲩ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ⲉⲛⲧ ⲁ ϥ ⲥⲱⲛⲧ ⲛ ⲛⲕⲁ ⲛⲓⲙ ⲓⲏⲥⲟⲩⲥ ⲡ ⲉⲧ ⲥⲙⲁⲙⲁⲁⲧ ϣⲁ ⲉⲛⲉϩ ⲛ ⲉⲛⲉϩ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ⲉⲧ ⲟⲩ ϣⲙϣⲉ ⲛⲁ ϥ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ⲍⲉⲩⲥ	ⲍⲉⲩⲥ	person	Zeus	1
ⲡ ⲑⲉⲟⲗⲟⲅⲟⲥ ⲓⲱϩⲁⲛⲛⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲡ ⲓⲟⲣⲇⲁⲛⲁⲥ	ⲓⲟⲣⲇⲁⲛⲁⲥ	place	Jordan River	1
ⲡ ⲓⲟⲣⲇⲁⲛⲏⲥ	ⲓⲟⲣⲇⲁⲛⲏⲥ	place	Jordan River	4
ⲡ ⲓⲟⲣⲇⲁⲛⲏⲥ ⲡ ⲓⲉⲣⲟ	ⲓⲟⲣⲇⲁⲛⲏⲥ	place	Jordan River	1
ⲡ ⲓⲟⲩⲇⲁⲓ	ⲓⲟⲩⲇⲁⲓ	person	Jews	3
ⲡ ⲓⲥⲕⲁⲣⲓⲱⲧⲏⲥ	ⲓⲥⲕⲁⲣⲓⲱⲧⲏⲥ	person	Judas Iscariot	1
ⲡ ⲓⲥⲣⲁⲏⲗ	ⲓⲥⲣⲁⲏⲗ	organization	Israelites	43
ⲡ ⲓⲥⲣⲁⲏⲗ	ⲓⲥⲣⲁⲏⲗ	person	Jacob	1
ⲡ ⲓⲥⲣⲁⲏⲗ	ⲓⲥⲣⲁⲏⲗ	place	Israelites	1
ⲡ ⲓⲥⲣⲁⲏⲗ	ⲓⲥⲣⲁⲏⲗ	place	Kingdom of Israel (united monarchy)	2
ⲡ ⲓⲥⲣⲁⲏⲗ ⲡ ϫⲟⲉⲓⲥ ⲡⲉⲛ ⲛⲟⲩⲧⲉ	ⲓⲥⲣⲁⲏⲗ	organization	Israelites	1
ⲡ ⲓⲥⲣⲁⲏⲗ ⲧⲏⲣ ϥ ⲛⲙⲙⲁ ϥ	ⲓⲥⲣⲁⲏⲗ	organization	Israelites	1
ⲡ ⲓⲱϩⲁⲛⲛⲏⲥ ⲉϩⲟⲩⲛ ⲉ ⲡⲉ ϣⲧⲉⲕⲟ	ⲓⲱϩⲁⲛⲛⲏⲥ	place	John the Baptist	1
ⲡ ⲕⲁϩ ⲛ ⲓⲟⲩⲇⲁ	ⲓⲟⲩⲇⲁ	place	Judea	3
ⲡ ⲕⲁϩ ⲛ ⲕⲏⲙⲉ	ⲕⲏⲙⲉ	place	Egypt	1
ⲡ ⲕⲁⲣⲙⲏⲗⲟⲥ	ⲕⲁⲣⲙⲏⲗⲟⲥ	place	Mount Carmel	2
ⲡ ⲕⲉ · ⲁⲡⲁ ϫⲓϫⲱⲓ	ϫⲓϫⲱⲓ	person	Sisoes the Great	1
ⲡ ⲕⲉ ϩⲏⲗⲉⲓⲁⲥ	ϩⲏⲗⲉⲓⲁⲥ	person	Elijah	1
ⲡ ⲕⲉ ⲓⲁⲕⲱⲃⲟⲥ	ⲓⲁⲕⲱⲃⲟⲥ	person	James the Great	1
ⲡ ⲕⲉ ⲓⲱϩⲁⲛⲛⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Baptist	1
ⲡ ⲕⲉ ⲡⲉⲧⲣⲟⲥ	ⲡⲉⲧⲣⲟⲥ	person	Saint Peter	1
ⲡ ⲕⲉ ⲥⲁⲧⲁⲛⲁⲥ ⲉ ϥ ⲛⲟⲩϫⲉ ⲉⲃⲟⲗ ⲙ ⲡ ⲥⲁⲧⲁⲛⲁⲥ	ⲥⲁⲧⲁⲛⲁⲥ	person	Satan	1
ⲡ ⲕⲟⲩⲉⲓ ⲛ ⲓⲁⲕⲱⲃⲟⲥ	ⲓⲁⲕⲱⲃⲟⲥ	person	James the Less	1
ⲡ ⲙⲁ ϫⲉ ⲅⲟⲗⲅⲟⲑⲁ	ⲅⲟⲗⲅⲟⲑⲁ	place	Calvary	1
ⲡ ⲙⲁ ⲙ ⲡⲉⲩ ⲥⲟⲛ ⲛⲓⲛⲉⲩⲏ	ⲛⲓⲛⲉⲩⲏ	place	Nineveh	1
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲛⲧⲱⲛⲓⲟⲥ	ⲁⲛⲧⲱⲛⲓⲟⲥ	person	Anthony the Great	1
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲡⲁ ⲡⲁⲙⲃⲱ	ⲡⲁⲙⲃⲱ	person	Pambo	1
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲡⲁ ⲡⲁⲙⲃⲱ ⲡⲉ ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ	ⲡⲁⲙⲃⲱ	person	Pambo	1
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲁⲡⲁ ⲡⲁⲩⲗⲟⲥ	ⲡⲁⲩⲗⲟⲥ	person	Paul of Thebes	1
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲇⲁⲛⲓⲏⲗ	ⲇⲁⲛⲓⲏⲗ	person	Daniel (biblical figure)	1
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲇⲁⲩⲉⲓⲇ	ⲇⲁⲩⲉⲓⲇ	person	David	3
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲇⲉ ϩⲱⲱ ϥ ⲁⲛⲧⲱⲛⲓⲟⲥ	ⲁⲛⲧⲱⲛⲓⲟⲥ	person	Anthony the Great	1
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲇⲉ ⲓⲱϩⲁⲛⲛⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲉⲫⲣⲉⲙ	ⲉⲫⲣⲉⲙ	person	Ephrem the Syrian	1
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	person	Jacob	3
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲓⲱϩⲁⲛⲛⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲛ ⲁⲡⲟⲥⲧⲟⲗⲟⲥ · ⲁⲩⲱ ⲛ ⲉⲩⲁⲅⲅⲉⲗⲓⲥⲧⲏⲥ · ⲁⲩⲱ ⲡ ⲑⲉⲟⲗⲟⲅⲟⲥ · ⲁⲩⲱ ⲡ ⲡⲁⲣⲑⲉⲛⲟⲥ ⲉⲧ ⲟⲩⲁⲁⲃ · ⲡ ϩⲁⲅⲓⲟⲥ ⲓⲱϩⲁⲛⲛⲏⲥ · ⲡ ⲙⲉⲣⲓⲧ ⲙ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲛ ϫⲟⲉⲓⲥ · ⲁⲩⲱ ⲡⲉⲛ ⲛⲟⲩⲧⲉ · ⲁⲩⲱ ⲡⲉⲛ ⲥⲱⲧⲏⲣ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲡⲁⲩⲗⲟⲥ	ⲡⲁⲩⲗⲟⲥ	person	Paul the Apostle	5
ⲡ ⲙⲁⲕⲁⲣⲓⲟⲥ ⲡⲁⲩⲗⲟⲥ ⲡ ⲁⲡⲟⲥⲧⲟⲗⲟⲥ ⲛ ⲛ ϩⲉⲑⲛⲟⲥ ⲡ ⲉⲛⲧ ⲁ ϥ ϣⲱⲡⲉ ⲛ ⲥⲁϩ ⲛ ⲧ ⲉⲕⲕⲗⲏⲥⲓⲁ ⲡ ⲉⲛⲧ ⲁ ϥ ⲁⲅⲱⲛⲓⲍⲉ ⲉ ⲧⲛⲧⲱⲛ ϥ ⲉ ⲛ ⲇⲩⲛⲁⲙⲓⲥ ⲛ ⲁⲥⲱⲙⲁⲧⲟⲥ ϩⲛ ⲧⲉϥ ⲡⲟⲗⲩⲧⲧⲓⲁ	ⲡⲁⲩⲗⲟⲥ	person	Paul the Apostle	1
ⲡ ⲙⲁⲙⲙⲱⲛⲁⲥ	ⲙⲁⲙⲙⲱⲛⲁⲥ	person	Mammon	2
ⲡ ⲙⲁⲣⲏⲥ	ⲙⲁⲣⲏⲥ	place	Upper Egypt	1
ⲡ ⲙⲉⲣⲓⲧ ⲙ ⲡ ⲛⲟⲩⲧⲉ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ⲙⲉⲣⲓⲧ ⲛ ϣⲏⲣⲉ ⲙ ⲙⲟⲛⲟⲅⲉⲛⲏⲥ ⲛ ⲣⲣⲟ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ⲛⲟϭ ⲁⲃⲣⲁϩⲁⲙ · ⲡⲁⲓ ⲛⲧ ⲁ ⲡ ⲛⲟⲩⲧⲉ ⲥⲙⲛ ⲇⲓⲁⲑⲏⲕⲏ ⲛⲙⲙⲁ ϥ	ⲁⲃⲣⲁϩⲁⲙ	person	Abraham	1
ⲡ ⲛⲟϭ ⲁⲛⲧⲱⲛⲓⲟⲥ	ⲁⲛⲧⲱⲛⲓⲟⲥ	person	Anthony the Great	1
ⲡ ⲛⲟϭ ⲙ ⲡⲣⲟⲫⲏⲧⲏⲥ ⲙⲱⲩⲥⲏⲥ	ⲙⲱⲩⲥⲏⲥ	person	Moses	2
ⲡ ⲛⲟϭ ⲙⲱⲩⲥⲏⲥ	ⲙⲱⲩⲥⲏⲥ	person	Moses	1
ⲡ ⲛⲟϭ ⲛ ⲁⲣⲭⲁⲅⲅⲉⲗⲟⲥ ⲙⲓⲭⲁⲏⲗ	ⲙⲓⲭⲁⲏⲗ	person	Michael (archangel)	1
ⲡ ⲛⲟϭ ⲛ ⲉⲣⲅⲁⲧⲏⲥ ⲧⲓⲙⲱⲑⲉⲟⲥ ⲡⲁⲓ ⲉⲧⲉⲣⲉ ⲡⲉϥ ⲥⲱⲙⲁ ⲟϣ ⲛ ϣⲱⲛⲉ	ⲧⲓⲙⲱⲑⲉⲟⲥ	person	Saint Timothy	1
ⲡ ⲛⲟϭ ⲛ ⲛⲟⲩⲧⲉ ⲡ ⲁⲡⲟⲗⲗⲱⲛ	ⲁⲡⲟⲗⲗⲱⲛ	person	Apollo	1
ⲡ ⲛⲟϭ ⲡⲁⲩⲗⲟⲥ ⲡ ⲁⲛⲁⲭⲱⲣⲏⲧⲏⲥ	ⲡⲁⲩⲗⲟⲥ	person	Paul of Thebes	1
ⲡ ⲛⲟⲙⲟⲑⲉⲧⲏⲥ ⲙⲱⲩⲥⲏⲥ	ⲙⲱⲩⲥⲏⲥ	person	Moses	1
ⲡ ⲛⲟⲩⲧⲉ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ⲛⲟⲩⲧⲉ ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ⲛⲟⲩⲧⲉ ⲡⲉ ⲭⲣⲓⲥⲧⲟⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲛ ϫⲟⲉⲓⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	1
ⲡ ⲡⲁⲛⲧⲟⲕⲣⲁⲧⲱⲣ ⲓⲏⲥⲟⲩⲥ	ⲓⲏⲥⲟⲩⲥ	person	Jesus	3
ⲡ ⲡⲁⲛⲧⲟⲕⲣⲁⲧⲱⲣ ⲥⲁⲃⲁⲱⲑ	ⲥⲁⲃⲁⲱⲑ	person	Heavenly host	1
ⲡ ⲡⲁⲧⲣⲓⲁⲣⲭⲏⲥ · ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	person	Jacob	1
ⲡ ⲡⲁⲧⲣⲓⲁⲣⲭⲏⲥ ⲉⲧ ⲟⲩⲁⲁⲃ ⲁⲡⲁ ⲁⲑⲁⲛⲁⲥⲓⲟⲥ ⲡ ⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ ⲛ ⲣⲁⲕⲟⲧⲉ	ⲁⲑⲁⲛⲁⲥⲓⲟⲥ	person	Athanasius of Alexandria	1
ⲡ ⲡⲁⲧⲣⲓⲁⲣⲭⲏⲥ ⲉⲧ ⲟⲩⲁⲁⲃ ⲁⲡⲁ ⲇⲁⲙⲓⲁⲛⲟⲥ ⲡ ⲁⲣⲭⲓⲉⲡⲓⲥⲕⲟⲡⲟⲥ	ⲇⲁⲙⲓⲁⲛⲟⲥ	person	Pope Damian of Alexandria	1
ⲡ ⲡⲁⲧⲣⲓⲁⲣⲭⲏⲥ ⲓⲁⲕⲱⲃ	ⲓⲁⲕⲱⲃ	person	Jacob	1
ⲡ ⲡⲉⲧⲟⲩⲁⲁⲃ · ⲓⲱϩⲁⲛⲛⲏⲥ	ⲓⲱϩⲁⲛⲛⲏⲥ	person	John the Apostle	1
ⲡ ⲡⲉⲧⲟⲩⲁⲁⲃ ϩⲱⲱ ϥ ϩⲏⲗⲓⲁⲥ	ϩⲏⲗⲓⲁⲥ	person	Elijah	1
ⲡ ⲡⲉⲧⲟⲩⲁⲁⲃ ⲁⲡⲁ ϩⲏⲗⲓⲁⲥ ⲡⲉ ⲑⲉⲥⲃⲩⲧⲏⲥ ⲡⲁ ⲡ ⲧⲟⲟⲩ ⲙ ⲡ ⲕⲁⲣⲙⲏⲗⲟⲥ	ϩⲏⲗⲓⲁⲥ	person	Elijah	1
ⲡ ⲡⲉⲧⲟⲩⲁⲁⲃ ⲁⲡⲁ ⲕⲟⲗⲗⲟⲑⲟⲥ	ⲕⲟⲗⲗⲟⲑⲟⲥ	person	Saint Colluthus	1
ⲡ ⲡⲉⲧⲟⲩⲁⲁⲃ ⲁⲡⲁ ⲕⲟⲗⲗⲟⲑⲟⲥ ⲟⲩ ⲛⲟϭ ⲛ ⲡ ⲣⲱⲙⲉ	ⲕⲟⲗⲗⲟⲑⲟⲥ	person	Saint Colluthus	1
