ⲥⲁ ⲛⲟⲩⲟⲧⲉ
ⲥⲁ ⲛⲣⲓⲣ
ⲥⲁ ⲛⲧⲃⲧ
ⲥⲁ ⲛⲱⲓⲕ
ⲥⲁϩ ⲧ ϭⲟⲟⲩⲛⲉ
ⲥⲁⲃⲃⲁⲧ ϣⲏⲙ
ⲥⲁⲃⲃⲁⲧⲟⲛ ϣⲏⲙ
ⲥⲏⲃⲉ ⲛϫⲱ
ⲥⲏⲃⲉ ⲛⲣⲁⲧ
ⲥⲓϩⲓ ⲛϩⲏⲧ
ⲥⲓⲙ ⲛⲟⲩⲟⲟϩⲉ
ⲥⲓⲛⲉ ⲉⲃⲟⲗ
ⲥⲓⲟⲩ ⲥⲓⲟⲩ
ⲥⲓⲧⲉ ⲉϩⲣⲁⲓ
ⲥⲓⲧⲉ ⲉⲃⲟⲗ
ⲥⲓⲧⲉ ⲛⲉϥⲟⲩⲉⲗⲗⲉ
ⲥⲙⲙⲉ ⲉ
ⲥⲙⲛ ⲉⲓⲁⲧ ⲉϫⲛ
ⲥⲙⲛ ⲧⲟⲟⲧ ⲙⲛ
ⲥⲙⲡϣⲁ ⲛ
ⲥⲟⲑⲛⲉϥ ⲛϯ
ⲥⲟⲙⲥ ⲉⲃⲟⲗ
ⲥⲟⲛ ⲛⲉⲓⲱⲧ
ⲥⲟⲟⲩⲧⲛ ⲉ
ⲥⲟⲧⲃⲉϥ ⲙⲙⲓϣⲉ
ⲥⲟⲧⲡ ⲉ
ⲥⲟⲩⲟ ⲛϣⲱⲣϫ
ⲥⲣ ⲣⲁⲧ
ⲥⲣϥⲉ ⲉ
ⲥⲣϥⲉ ⲉⲃⲟⲗ ϩⲛ
ⲥⲣϥⲉ ⲉⲃⲟⲗ ⲛ
ⲥⲧⲟ ⲉⲃⲟⲗ
ⲥⲱϣⲙ ⲉ
ⲥⲱϣⲙ ⲛⲥⲁ
ⲥⲱⲕ ϩⲁ
ⲥⲱⲕ ϩⲏⲧ
ⲥⲱⲕ ⲉϫⲛ
ⲥⲱⲕ ⲉⲃⲟⲗ
ⲥⲱⲕ ⲉⲡⲉⲥⲏⲧ
ⲥⲱⲕ ⲉⲣⲁⲧ
ⲥⲱⲕ ⲛⲥⲁ
ⲥⲱⲗⲡ ⲉⲃⲟⲗ
ⲥⲱⲛⲕ ⲛⲥⲁ
ⲥⲱⲛⲧ ⲉⲃⲟⲗ
ⲥⲱⲣ ⲉⲃⲟⲗ
ⲥⲱⲣ ⲛⲣⲁⲧ
ⲥⲱⲣⲙ ⲉⲃⲟⲗ
ⲥⲱⲧ ⲉ
ⲥⲱⲧⲙ ⲛ
ⲥⲱⲧⲙ ⲛⲥⲁ
ⲧϩⲡⲟ ⲉⲃⲟⲗ
ⲧⲁϩⲟ ⲉ
ⲧⲁϩⲟ ⲉϩⲟⲩⲛ
ⲧⲁϩⲟ ⲉⲣⲁⲧ
ⲧⲁⲁⲧⲉ ⲉⲃⲟⲗ
ⲧⲁⲗⲟ ϩⲓ
ⲧⲁⲗⲟ ϩⲛ
ⲧⲁⲗⲟ ⲉϩⲣⲁⲓ
ⲧⲁⲟⲩⲟ ⲉϩⲣⲁⲓ
ⲧⲁⲟⲩⲟ ⲉⲃⲟⲗ
ⲧⲁⲡϩⲟ ϩⲓ ⲧⲁⲡϩⲟ
ⲧⲁⲩⲉ ⲣⲓⲛ
ⲧⲁⲩⲟ ⲉϩⲣⲁⲓ
ⲧⲁⲩⲟ ⲉⲃⲟⲗ
ⲧⲉⲕⲉⲓⲁⲗ ⲉⲃⲟⲗ
ⲧⲏⲩ ⲛϣⲁⲣⲃⲁ
ⲧⲕⲟⲩⲓ ⲛϭⲓϫ
ⲧⲙⲙⲟ ⲉⲃⲟⲗ
ⲧⲛⲛⲟⲟⲩ ⲛⲥⲁ
ⲧⲛⲟϭ ⲛϭⲓϫ
ⲧⲟⲩⲛ ⲉⲓⲁⲧ ⲉⲃⲟⲗ
ⲧⲟⲩⲛⲉ ⲉⲓⲁⲧ ⲉⲃⲟⲗ
ⲧⲟⲩⲛⲉⲓⲁⲧ ⲉⲃⲟⲗ
ⲧⲟⲩⲛⲟⲥ ⲉϫⲛ
ⲧⲣⲡ ⲛⲥⲓⲟⲩ
ⲧⲣⲣⲉ ϩⲏⲧ ⲛ
ⲧⲥⲁⲃⲟ ⲛⲉⲓⲁⲧ ⲉⲃⲟⲗ
ⲧⲥⲧⲟ ⲉⲃⲟⲗ
ⲧⲱ ⲉⲧⲱ
ⲧⲱϣ ⲉ
ⲧⲱⲕ ⲁⲣⲉⲧ
ⲧⲱⲕ ⲉϩⲟⲩⲛ
ⲧⲱⲕ ⲛϩⲏⲧ
ⲧⲱⲕ ⲛϩⲏⲧ ⲉϫⲛ
ⲧⲱⲕ ⲛϩⲏⲧ ⲛ
ⲧⲱⲕⲙ ⲛϩⲏⲧ
ⲧⲱⲙ ⲉϩⲣⲁⲓ
ⲧⲱⲙ ⲉⲣⲛ
ⲧⲱⲙ ⲛϩⲏⲧ
ⲧⲱⲟⲩⲛ ϩⲁ
ⲧⲱⲥ ⲉⲃⲟⲗ
ⲧⲱⲥ ⲉⲡϣⲏⲓ
ⲧⲱⲧ ⲉⲃⲟⲗ
ⲧⲱⲧ ⲛϩⲏⲧ
ⲧⲱⲱϭⲉ ⲉⲃⲟⲗ
ⲫⲉⲣ ⲉ
ⲫⲓⲣⲓ ⲉ
ⲭⲁ ⲣⲱ
ⲭⲁ ⲣⲱϥ ⲉⲡϣⲱⲓ
ⲭⲁⲁⲟⲩⲱ ⲉϧⲣⲏⲓ
ⲭⲟⲩ ⲛⲟⲩⲱⲙ
ⲭⲱ ⲛⲣⲱ
ⲭⲱ ⲥⲁⲃⲟⲗ
ⲱϣ ⲉϩⲣⲁⲓ
ⲱϣ ⲉⲃⲟⲗ
ⲱϣ ⲉⲡϣⲏⲓ
ⲱϣⲗⲟⲩⲗⲁⲓ ⲉⲃⲟⲗ
ⲱϩⲉ ⲉ
ⲱϩⲉ ⲉⲣⲁⲧ
ⲱϩⲉ ⲉⲣⲁⲧ ⲉ
ⲱϩⲉ ⲛ
ⲱⲕ ⲛϩⲏⲧ
ⲱⲗ ⲉ
ⲱⲗ ⲉϩⲟⲩⲛ
ⲱⲗ ⲉϩⲣⲁⲓ
ⲱⲗ ⲉⲃⲟⲗ
ⲱⲗⲓ ⲉϫⲉⲛ
ⲱⲗⲓ ⲉⲡϣⲏⲓ
ⲱⲗⲓ ⲙⲙⲁⲩ
ⲱⲗⲓ ⲛ
ⲱⲗⲕ ⲉⲡⲉⲥⲏⲧ
ⲱⲙⲕ ⲉϧⲣⲏⲓ
ⲱⲙⲕ ⲉⲡⲉⲥⲏⲧ
ⲱⲙⲥ ⲉϧⲣⲏⲓ
ⲱⲙⲥ ⲉϩⲣⲁⲓ
ⲱⲙⲥ ⲉⲃⲟⲗ
ⲱⲙⲥ ⲉⲡⲉⲥⲏⲧ
ⲱⲛϣ ⲉⲃⲟⲗ
ⲱⲛϣ ⲛⲥⲁ
ⲱⲛⲉ ⲙⲙⲉ
ⲱⲛⲉ ⲛⲥⲓⲕⲉ
ⲱⲟⲩ ⲛϩⲏⲧ
ⲱⲣⲃ ⲉϩⲟⲩⲛ
ⲱⲣⲃ ⲉⲡⲁϩⲟⲩ
ⲱⲣⲉⲃ ⲉϩⲟⲩⲛ
ⲱⲣⲉⲃ ⲉⲡⲁϩⲟⲩ
ⲱⲣⲕ ⲛⲛⲟⲩϫ
ⲱⲧⲡ ⲉϩⲟⲩⲛ
ⳉⲛ ⲟⲩⲥⳉⲉ
